Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number,file,Link
False, SGTB,CommonStock,66702Q203, 0.01,, 12/31/2020," 128,758,922 ", 12/31/2020," 20,280,355 ", 12/31/2020, 415 , 12/31/2020,SGTB,2021,3,SGTB_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303384/content
False, SGTB,CommonStock,66702Q203, 001,, 12/31/2019," 128,758,922 ", 12/31/2019," 20,280,355 ", 12/31/2019, 415 , 12/31/2019,SGTB,2021,4,SGTB_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303381/content
False, SGTB,CommonStock,66702Q203, 0.01,, 12/31/2021,, 12/31/2021,, 12/31/2021,, 12/31/2021,SGTB,2022,1,SGTB_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325360/content
False, SIGO,Common,867744203," $0,0001",," October 31, 2021", 5.924.640 ," October 31, 2021"," 5,924,640 "," October 31, 2021", 312 ," October 31, 2021",SIGO,2022,2,SIGO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/343819/content
False, SILS,Common,828131102, .001,," December 31, 2020"," 69,522 386 "," December 31, 2020"," 15,822,406",, 713,,SILS,2021,1,SILS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/296463/content
False, SILS,Common,828131102, .001,," December 31, 2019"," 49,522,383 "," December 31, 2019"," 15,822,406",, 713,,SILS,2021,2,SILS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/296459/content
False, SILS,CommonStock,828131102, $0.001,," December 31, 2021"," 123,522,386 "," December 31, 2021"," 15,822,406 "," December 31, 2021", 723 ," December 31, 2021",SILS,2022,1,SILS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327910/content
False, SNGY,Common,984264101, $0.001,, 05/25/2021," 107,478,000 ", 05/25/2021," 20,224 ", 05/25/2021, 716 , 05/25/2021,SNGY,2021,2,SNGY_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304282/content
False, SNGY,Common,984264101, $0.001,, 05/25/2021," 107,478,000 ", 05/25/2021," 20,224 ", 05/25/2021, 716 , 05/25/2021,SNGY,2021,3,SNGY_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304279/content
False, SNRY,Common,83416P207, 0.001,,," 1,499,996,657 ",," 1,477,961,648 ",, 391 ,,SNRY,2021,1,SNRY_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300176/content
False, SNRY,Common,83416P207, 0.001,,," 1,499,996,657 ",," 1,477,961,648 ",, 391 ,,SNRY,2021,2,SNRY_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300175/content
False, SNRY,Common,83416P207, 0.001,,," 1,499,996,657 ",," 1,477,961 ,648 ",, 391 ,,SNRY,2022,2,SNRY_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/350392/content
False, SNRY,Common,83416P207, 0.001,,," 1,499,996,657 ",," 1,477,961,648 ",, 391 ,,SNRY,2022,3,SNRY_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348810/content
False, SNSGF,Common,816923106, No Par,," August 31, 2021"," 19,798,923 "," August 31, 2021"," 16,764,060 "," August 31, 2021", 169 ," August 31, 2021",SNSGF,2021,1,SNSGF_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302376/content
False, SNSGF,Common,816923106, No Par,," August 31, 2021"," 19,798,923 "," August 31, 2021"," 16,764,060 "," August 31, 2021", 169 ," August 31, 2021",SNSGF,2021,2,SNSGF_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302375/content
False, SOHI,CommonStock,NA, $1 par value,," December 31, 2019"," 10,615,695 "," December 31, 2019"," 5,990,802 "," December 31, 2019", 300 ," December 31, 2019",SOHI,2020,1,SOHI_2020_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/246146/content
False, SOHI,CommonStock,NA, $1 par value,," December 31, 2020"," 10,755,695 "," December 31, 2020"," 5,990,802 "," December 31, 2020", 300 ," December 31, 2020",SOHI,2021,1,SOHI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306031/content
False, SOHI,CommonStock,NA, $1 par value,," December 31, 2021"," 44,201,764 "," December 31, 2021"," 5,995,258 "," December 31, 2021", 115 ," December 31, 2021",SOHI,2022,1,SOHI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/333530/content
False, SOHI,CommonStock,NA, $1 par value,," December 31, 2021"," 44,201,764 "," December 31, 2021"," 5,995,258 "," December 31, 2021", 115 ," December 31, 2021",SOHI,2022,3,SOHI_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332822/content
False, SPBV,CommonStock,84920J109, $0.001,," December 31, 2020"," 674,124,007 "," December 31, 2020"," 32,440,793 "," December 31, 2020", 421 ," December 31, 2020",SPBV,2021,1,SPBV_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304362/content
False, SPBV,CommonStock,84920J109, $0.001,," December 31, 2019"," 674,124,007 "," December 31, 2019"," 32,440,793 "," December 31, 2019", 421 ," December 31, 2019",SPBV,2021,2,SPBV_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304361/content
False, SPBV,CommonStock,84920J109, $0.001,," December 31, 2021"," 674,124,007 "," December 31, 2021"," 32,440,793 "," December 31, 2021", 421 ," December 31, 2021",SPBV,2022,1,SPBV_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348891/content
False, SPBV,CommonStock,84920J109, $0.001,," December 31, 2021",," December 31, 2021"," 32,440,793 "," December 31, 2021", 421 ," December 31, 2021",SPBV,2022,2,SPBV_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323403/content
False, SPBV,CommonStock,84920J109, $0.001,," December 31, 2021",," December 31, 2021"," 32,440,793 "," December 31, 2021", 421 ," December 31, 2021",SPBV,2022,3,SPBV_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/322720/content
False, SPCO. PK,CommonStock,858603103, $0.01,, 12/31/2019," 4,006,215 ", 12/31/2019," 1,980,156 ", 12/31/2019, 216 , 12/31/2019,SPCO,2020,1,SPCO_2020_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/266054/content
False, SPCO. PK,CommonStock,858603103, $0.01,, 12/31/2020," 4,068,051 ", 12/31/2020," 2,007,478 ", 12/31/2020, 216 , 12/31/2020,SPCO,2021,1,SPCO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309397/content
False, SPCO. PK,CommonStock,858603103, $0.01,, 12/31/2020," 4,068,051 ", 12/31/2020," 2,007,478 ", 12/31/2020, 216 , 12/31/2020,SPCO,2021,2,SPCO_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306780/content
False, SPCO. PK,CommonStock,858603103, $0.01,, 12/31/2020," 4,068,051 ", 12/31/2020," 2,007,478 ", 12/31/2020, 216 , 12/31/2020,SPCO,2021,4,SPCO_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301476/content
False, SPCO. PK,CommonStock,858603103, $0.01,, 12/31/2021," 4,068,051 ", 12/31/2021," 2,007,478 ", 12/31/2021, 216 , 12/31/2021,SPCO,2022,1,SPCO_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324665/content
False, SPCO. PK,CommonStock,858603103, $0.01,, 12/31/2022," 4,108,051 ", 12/31/2022," 1,972,016 ", 12/31/2022, 320 , 12/31/2022,SPCO,2023,1,SPCO_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361613/content
False, SPLM,COMMONSTOCKCLASSA,81730Y102, $0.0001,, 02/28/2021," 112,792,356  ", 02/28/2021," 13,462,356 ", 02/28/2021,, 02/28/2021,SPLM,2021,1,SPLM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301886/content
False, SPLM,COMMONSTOCKCLASSA,81730Y102, $0.0001,, 02/29/2020," 114,932,356 ", 02/29/2020," 13,462,356 ", 02/29/2020,, 02/29/2020,SPLM,2021,2,SPLM_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301882/content
False, SPLM,COMMONSTOCKCLASSA,81730Y102, $0.0001,, 02/28/2022," 117,492,356 ", 02/28/2022," 13,461,356 ", 02/28/2022, 43 , 02/28/2022,SPLM,2022,1,SPLM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/335395/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2020," 4,178,763,151 ", 12/31/2020 and 10/19/21," 3,138,763,151 ", 12/31/2020, 130 , 12/31/2020,SPQS,2021,1,SPQS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/312654/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2020," 4.178,763,151 ", 12/31/2020 and 10/19/21," 3,138,763,151 ", 12/31/2020, 130 , 12/31/2020,SPQS,2021,2,SPQS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/312614/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2020," 4.178,763,151 ", 12/31/2020 and 10/19/21," 3,138,763,151 ", 12/31/2020, 130 , 12/31/2020,SPQS,2021,3,SPQS_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309197/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2020," 4,178,763,151 ", 12/31/2020 and 10/19/21," 3,138,763,151 ", 12/31/2020, 130 , 12/31/2020,SPQS,2021,5,SPQS_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307437/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2021," 4,178,763,151 ", 12/31/2021," 3,138,763,151 ", 12/31/2021, 130 , 12/31/2021,SPQS,2021,6,SPQS_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306747/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2021,, 12/31/2021,, 12/31/2021,, 12/31/2021,SPQS,2021,7,SPQS_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306275/content
False, SPQS,CommonStock,84920N100, 0.001,, 09/20/2021," 4.178,763,151 ", 09/20/2021," 3,138,763,151 ", 09/20/2021, 130 , 09/20/2021,SPQS,2021,8,SPQS_2021_Annual_8.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303227/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2021," 4,178,763,151 ", 12/31/2021," 3,138,763,151 ", 12/31/2021, 130 , 12/31/2021,SPQS,2022,2,SPQS_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/318976/content
False,,,,,, 12/31/2022,, 12/31/2022,, 12/31/2022,, 12/31/2022,SPQS,2023,1,SPQS_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361096/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2022," 2,228,763,151 ", 12/31/2022," 1,568,000,000 ", 12/31/2022, 130 , 12/31/2022,SPQS,2023,2,SPQS_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360778/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2022," 2,228,763,151 ", 12/31/2022," 1,568,000,000 ", 12/31/2022, 130. , 12/31/2022,SPQS,2023,3,SPQS_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359755/content
False, SPQS,CommonStock,84920N100, 0.001,, 12/31/2022," 4,178,763,151 ", 12/31/2022," 1,568,000,000 ", 12/31/2022, 130 , 12/31/2022,SPQS,2023,6,SPQS_2023_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358773/content
False, SRBT,CommonStock,81946R107, 0.001,, 12/31/2020," 2,984,853 ", 12/31/2020," 198,773 ", 12/31/2020, 17 , 12/31/2020,SRBT,2021,1,SRBT_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307500/content
False, SRBT,CommonStock,81946R107, 0.001,, 12/31/2019," 2,984,853 ", 12/31/2019," 198,773 ", 12/31/2019, 17 , 12/31/2019,SRBT,2021,2,SRBT_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307499/content
False, SRBT,CommonStock,81946R107, 0.001,, 12/31/2020," 2,984,853 ", 12/31/2020," 198,773 ", 12/31/2020, 17 , 12/31/2020,SRBT,2021,3,SRBT_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306223/content
False, SRBT,CommonStock,81946R107, 0.001,, 12/31/2019," 2,984,853 ", 12/31/2019," 198,773 ", 12/31/2019, 17 , 12/31/2019,SRBT,2021,4,SRBT_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306222/content
False, SRBT,CommonStock,81946R107, 0.001,, 12/31/2020," 2,984,853 ", 12/31/2020," 198,773 ", 12/31/2020, 17 , 12/31/2020,SRBT,2021,5,SRBT_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302941/content
False, SRBT,CommonStock,81946R107, 0.001,, 12/31/2019," 2,984,853 ", 12/31/2019," 198,773 ", 12/31/2019, 17 , 12/31/2019,SRBT,2021,6,SRBT_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302940/content
False, SRBT,CommonStock,81946R107, 0.001,, 12/31/2021," 2,984,853 ", 12/31/2021," 198,773 ", 12/31/2021, 17 , 12/31/2021,SRBT,2022,1,SRBT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324219/content
False,,,,,,,,,,,,,SRBT,2023,1,SRBT_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361559/content
False,,,,,,,,,,,,,SRBT,2023,2,SRBT_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361396/content
False, SRBT,CommonStock,81946R107, 0.001,, 12/31/2022," 484,853 ", 12/31/2022,, 12/31/2022, 17 ,,SRBT,2023,3,SRBT_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361311/content
False, SSOF,Common,83012L105, 001,," December 31, 2020"," 699,991,000 "," December 31, 2020"," 533,422 641 "," December 31, 2020", 333 ," December 31, 2020",SSOF,2021,1,SSOF_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297633/content
False, SSOF,Common,83012L105, 001,," December 31, 2019"," 699,991,000 "," December 31, 2019"," 533,422 641 "," December 31, 2019", 333 ," December 31, 2019",SSOF,2021,2,SSOF_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297626/content
False, SSOF,Common,83012L105, .001,," December 31, 2021"," 699,991,000 "," December 31, 2021"," 533,422,641 "," December 31, 2021", 333 ," December 31, 2021",SSOF,2022,1,SSOF_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/321163/content
False, STEV,common,460631104, -001,," March 31, 2021"," 520,922,520 "," March 31, 2021"," 445,066,756 "," March 31, 2021", 29 ,,STEV,2021,1,STEV_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301050/content
False, STEV,common,460631104, -001,," March 31, 2020"," 520,922,520 "," March 31, 2020"," 445,066,756 "," March 31, 2020", 29 ,,STEV,2021,2,STEV_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301049/content
False, STEV,common,460631104, $0.001,," March 31, 2022"," 562,422,520 "," March 31, 2022"," 445,066,756 "," March 31, 2022", 32 ,,STEV,2022,1,STEV_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/346378/content
False, STEV,common,460631104, $0.001,," March 31, 2022"," 562,422,520 "," March 31, 2022"," 445,066,756 "," March 31, 2022", 32 ,,STEV,2022,2,STEV_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/339908/content
False, STEV,common,460631104, $0.001,," March 31, 2022"," 562,422,520 "," March 31, 2022"," 445,066,756 "," March 31, 2022", 32 ,,STEV,2022,3,STEV_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/339543/content
False, STJO,Common,85231M, .001,, 8/31/2021," 13,335,341 ", 8/31/2021," 6,774,789 ", 8/02/2021, 221 , 8/02/2021,STJO,2021,1,STJO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303121/content
False, STJO,Common,85231M, .001,, 8/31/2021," 13,335,341 ", 8/31/2021," 6,774,789 ", 8/02/2021, 221 , 8/02/2021,STJO,2021,3,STJO_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302639/content
False, STJO,Common,85231M, .001,, 8/31/2021," 13,335,341 ", 8/31/2021," 6,774,789 ", 8/02/2021, 221 , 8/02/2021,STJO,2021,5,STJO_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302636/content
False, SVLT,CommonStock,86803W107, 0.001,, 12/31/2020," 342,362,149 ", 12/31/2020," 35,841,165 ", 12/31/2020, 80 , 12/31/2020,SVLT,2021,2,SVLT_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302692/content
False, SVLT,CommonStock,86803W107, 0.001,, 12/31/2019," 342,362,149 ", 12/31/2019," 35,841,165 ", 12/31/2019, 80 , 12/31/2019,SVLT,2021,3,SVLT_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302691/content
False, SVLT,CommonStock,86803W107, 0.001,, 12/31/2021," 342,362,149 ", 12/31/2021," 35,841,165 ", 12/31/2021, 80 , 12/31/2021,SVLT,2022,1,SVLT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324225/content
False, SVLT,Common,86803W107, 0.001,, 12/31/2022," 40,380,517 ", 12/31/2022,, 12/31/2022, _80_ ,,SVLT,2023,1,SVLT_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361399/content
False, SVLT,Common,86803W107, 0.001,, 12/31/2022," 40,380,517 ", 12/31/2022,, 12/31/2022, _80_ ,,SVLT,2023,2,SVLT_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361312/content
False, SVLT,Common,86803W107, 0.001,, 12/31/2022," 40,380,517 ", 12/31/2022,, 12/31/2022, _80 ,,SVLT,2023,3,SVLT_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361191/content
False, ANBC,CommonClassAShares,00180L105, $.001,, 09/22/2021," 79,604,759 ", 09/22/2021,, 09/22/2021,, 09/22/2021,SYUP,2021,1,SYUP_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303484/content
False, ANBC,CommonClassAShares,00180L105, $.001,, 08/30/2021," 79,604,759 ", 08/30/2021," 14,505,716",, 37,,SYUP,2021,2,SYUP_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299810/content
False, TAER,Common,876491101, .001,, 09/21/2021," 110,719,237 ", 09/21/2021," 3,677,326 ", 09/21/2021, 504 , 09/21/2021,TAER,2021,3,TAER_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303422/content
False, TAER,Common,876491101, .001,, 09/21/2021," 110,719,237 ", 09/21/2021," 3,677,326 ", 09/21/2021, 504 , 09/21/2021,TAER,2021,4,TAER_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303421/content
False, TAER,Common,876491101, -001,, 12/30/22," 118,669,237 ", 12/30/22," 3,677,326 ", 12/30/22, 504 , 12/30/22,TAER,2022,1,TAER_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/356274/content
False, TAER,Common,876491101, .001,, 09/22/22," 118,669,237 ", 09/22/22," 3,677,326 ", 09/22/22, 504 , 09/22/22,TAER,2022,3,TAER_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/347310/content
False, TALN,CommonStock,87484F108, 0.001,," August 16, 2021"," 92,338,283 "," August 16, 2021",,,,,TALN,2021,1,TALN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301353/content
False, TALN,CommonStock,87484F108, 0.001,," August 16, 2021"," 92,338,283 "," August 16, 2021",,,,,TALN,2021,2,TALN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/296781/content
False, TALN,CommonStock,87484F108, 0.001,," March 15, 2021"," 92,338,283 "," March 15, 2021",,,,,TALN,2022,1,TALN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/330536/content
False, TALN,CommonStock,87484F108, 0.001,," March 15, 2021"," 92,338,283 "," March 15, 2021",,,,,TALN,2022,2,TALN_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323092/content
False, TALN,CommonStock,87484F108, 0.001,," March 14, 2023"," 92,000,000 "," March 14, 2023",," March 14, 2023", Above 573 ,,TALN,2023,1,TALN_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361496/content
False, AMG,CommonStockparvalue001,893775205, $.001,, 2/28/21," 46,000,000 ", 2/28/21," 14,728,412 "," February 28, 2021", 506 , 02/28/21,TAMG,2021,1,TAMG_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306336/content
False, TAMG,CommonStockparvalue001,893775205, $.001,, 2/28/20," 39,860,508 ", 2/28/20," 15,168,412 "," February 28, 2020", 504 , 02/28/20,TAMG,2021,2,TAMG_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306335/content
False, TAMG,CommonStockparvalue001,893775205, $.001,, 2/28/21," 46,000,000 ", 2/28/21," 14,728,412 "," February 28, 2021", 506 , 02/28/21,TAMG,2021,3,TAMG_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303648/content
False, TAMG,CommonStockparvalue001,893775205, $.001,, 2/28/20," 39,860,508 ", 2/28/20," 15,168,412 "," February 28, 2020", 504 , 02/28/20,TAMG,2021,4,TAMG_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303646/content
False, TAMG,CommonStockparvalue001,893775205, $.001,, 2/28/21," 46,000,000 ", 2/28/21," 14,728,412 "," February 28, 2021", 506 , 02/28/21,TAMG,2021,5,TAMG_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302796/content
False, TAMG,CommonStockparvalue001,893775205, $.001,, 2/28/22," 115,100,000 ", 2/28/22," 10,303,142 ", 2/28/22, 508 , 2/28/22,TAMG,2022,1,TAMG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/331202/content
False, TAYO,TaylorConsultingIncCommonStock,87690J100, .000001,, 3/31/2022," 53,182,404 ", 3/31/2022," 5,272,317 ", 3/31/2022," 53,182,404 ", 3/31/2022,TAYO,2022,1,TAYO_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/343783/content
False, TAYO,TaylorConsultingIncCommonStock,87690J100, .000001,, 3/31/2022," 53,182,404 ", 3/31/2022," 5,272,317 ", 3/31/2022," 53,182,404 ", 3/31/2022,TAYO,2022,2,TAYO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/341153/content
False, TAYO,TaylorConsultingIncCommonStock,87690J100, .000001,, 3/31/2022," 53,182,404 ", 3/31/2022," 5,272,317 ", 3/31/2022," 53,182,404 ", 3/31/2022,TAYO,2022,5,TAYO_2022_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/338783/content
False, TAYO,TaylorConsultingIncCommonStock,87690J100, .000001,, 03/31/2021," 10,982,404 ", 03/31/2021," 5,272,317 ", 03/31/2021," 10,982,404 ", 03/31/2021,TAYO,2022,6,TAYO_2022_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/338056/content
False, TGRO,CommonStock,88674T106, $0.0001,," December 31, 2019"," 1,634,329,973 "," December 31, 2019"," 1,452,040,046 "," December 31, 2019", 70 ," December 31, 2019",TGRO,2021,2,TGRO_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/308417/content
False, TGRO,CommonStock,88674T106, $0.0001,," December 31, 2020"," 1,635,272,573 "," December 31, 2020"," 1,453,032,646 "," December 31, 2020", 72 ," December 31, 2020",TGRO,2022,3,TGRO_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317771/content
False, TGRO,CommonStock,88674T106, $0.0001,," December 31, 2019"," 1,635,322,573 "," December 31, 2019"," 1,453,032,646 "," December 31, 2019", 70 ," December 31, 2019",TGRO,2022,4,TGRO_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317770/content
False, TGRO,CommonStock,88674T106, $0.0001,," December 31, 2020"," 1,635,272,573 "," December 31, 2020"," 1,453,032,646 "," December 31, 2020", 72 ," December 31, 2020",TGRO,2022,5,TGRO_2022_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/316937/content
False, TGRO,CommonStock,88674T106, $0.0001,," December 31, 2019"," 1,635,322,573 "," December 31, 2019"," 1,453,032,646 "," December 31, 2019", 70 ," December 31, 2019",TGRO,2022,6,TGRO_2022_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/316936/content
False, TINO,Commonstock,87509W102, $0.00001,, 12/31/2020," 370,585,278  ", 12/31/2020,, 12/31/2020,, 12/31/2020,TINO,2021,1,TINO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298514/content
False, TINO,Commonstock,87509W102, $0.00001,, 12/31/2021," 497,085,278 ", 12/31/2021," 149,811,161 ", 12/31/2021," 1,323 ", 12/31/2021,TINO,2022,2,TINO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/328042/content
False, TIPS,ClassACommonStock,886307107, $0.001,," December 31, 2020"," 84,672,907 "," December 31, 2020"," 16,574,827 "," December 31, 2020"," 3,268 ", December 31 2020,TIPS,2021,1,TIPS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301702/content
False, TIPS,ClassACommonStock,886307107, $0.001,," December 31, 2019"," 84,672,907 "," December 31, 2019"," 16,574,827 "," December 31, 2019"," 3,268 ", December 31 2019,TIPS,2021,2,TIPS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301701/content
False, TIPS,ClassACommonStock,886307107, $0.001,," December 31, 2021"," 84,672,907 "," December 31, 2021"," 16,574,827 "," December 31, 2021"," 3,268 "," December 31, 2021",TIPS,2022,1,TIPS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327714/content
False, TKCI,Common,9004T206, $0.001,, 9.30.21," 83,585,299 ", 9.30.21, 4.267.378 , 9.30.21, 221 , 9.30.21,TKCI,2021,1,TKCI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/310478/content
False, TKCI,Common,9004T206, $0.001,, 9.30.21," 83,585,299 ", 9.30.21, 4.267.378 , 9.30.21, 221 , 9.30.21,TKCI,2021,2,TKCI_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307834/content
False, TLIF,CommonStock,888847101, $0.0001,," August 31, 2021"," 104,519,840 "," August 31, 2021"," 48,113,898 "," August 31, 2021", 336 ," August 31, 2021",TLIF,2021,1,TLIF_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/308582/content
